,PC1,PC2,cluster_kmeans
350,0.19767915734794544,-0.49767143814198617,0
351,-1.9111061462372272,1.285830948397381,1
352,-0.4793010188617578,-0.47686586146426835,1
353,-4.22944926699152,2.2834320570647937,1
354,-1.4850436714479953,0.8552738249430656,1
355,-3.0566516738260106,1.7905905848212533,1
356,-1.219204514118239,0.9403488733166497,1
357,-1.0410277114531732,0.8388314440297414,1
358,0.3125372331941528,-0.06551629450258308,0
359,-1.258991089687272,1.5125497030405717,1
360,-2.144990194837379,1.2015541782192962,1
361,2.524964211867401,0.4273732639748956,0
362,-0.9278072980406538,0.49779436827011686,1
363,-0.6923124693760923,-0.13438942128308756,1
364,-0.995887500487092,1.3256086518557428,1
365,-1.027198586995225,0.4299088162954574,1
366,-1.473817034536746,-0.5830576857175537,1
367,-3.451336316827422,2.505870541265032,1
368,-0.06322931102185726,1.6134373872711933,1
369,-1.0173793716602018,1.7208983899552197,1
370,-3.1802389287526145,2.1081531982778694,1
371,0.0810204940282243,3.039142338866406,1
372,1.1836162953414857,-1.3723219652371685,0
373,-3.1671397557339738,-0.6897744517259294,1
374,0.2539167181872689,0.40134079475761014,0
375,-0.7491112693186688,1.8022491708100996,1
376,-0.8288416407148197,0.16194968067161494,1
377,1.746568897481942,-1.4828748882197555,0
378,-0.4548647842775557,-1.083859359380983,1
379,1.0371572827269426,-1.0787552886342822,0
380,-1.8620042276643936,1.740164218892653,1
381,2.7283766867137245,0.07180183619412536,0
382,-2.2131409303449843,0.3070343914184139,1
383,-0.8030503755995454,-0.4377170818844623,1
384,-1.234335000430506,1.4347315801905778,1
385,-1.8281203306532732,1.2288495751160744,1
386,1.7625819424373015,1.125944230221282,0
387,-3.083673684961674,0.8782204830879078,1
388,0.3938121373594142,-0.3111176410128045,0
389,3.528967978236867,-1.015594803432507,0
390,1.511803567740811,0.5142727766061427,0
391,3.4460250315316934,-1.54507888291845,0
392,0.26697630990183013,1.1658112239607081,0
393,1.1088483388704515,-0.051268059247147266,0
394,-0.8574969131568051,-0.7631531466355362,1
395,-1.3232060813679922,-0.6413793931277235,1
396,0.9358735044473209,-0.18518576231566244,0
397,0.6091410421178033,0.36165232332405317,0
398,-1.8436598855069013,-0.9875708576424697,1
399,-1.7192879989410255,0.8403667969951045,1
400,0.990496230926477,0.766264668868752,0
401,0.8429468685557872,0.340679928987856,0
402,-4.44017438981773,-1.7858895160223243,1
403,2.1799347920159455,-0.5478238582483957,0
404,-0.12583492136944172,1.3781706178195547,1
405,-1.2115370692040621,0.830101324221169,1
406,-2.3998612635526833,-1.6228714552089099,1
407,1.3125035266451208,0.7120857820716469,0
408,-1.071519793247762,1.5650272281029847,1
409,3.1328133914392704,-0.625743180084153,0
410,0.8965334895442272,0.04274211631940234,0
411,-1.395242463209235,-0.5094297430979521,1
412,-0.5264631354307716,0.2789895880380212,1
413,-2.088882646017454,1.2189205189535566,1
414,-1.1934689265985954,-2.0346732414830364,1
415,1.6109322362834884,0.8251209425699216,0
416,2.0323472091172534,-1.9412418829074953,0
417,-0.10793110744148543,0.2899520126938813,1
418,-0.7321340999453451,-0.8207020294570695,1
419,-2.995457685954228,4.189511130305214,1
420,0.2565636081381341,1.5487989902845114,0
421,-0.19164916424429124,0.3424821853570433,1
422,-2.3558994487293794,2.7668704870424303,1
423,0.6562562942346851,0.5298102232523267,0
424,0.8567059650675083,1.076424154408657,0
425,-2.334572702130311,1.048744257067231,1
426,-0.18152090891726927,-0.5644533095148357,1
427,-1.4153035465015473,-2.1072823782384384,1
428,-1.5378863638109905,-0.8030360679346716,1
429,-0.9424956615705282,-0.2621210381168071,1
430,-2.5767352385184967,-0.4192835767792995,1
431,4.593641030815344,-0.6544598024183907,0
432,-2.849580931495736,0.7434407441860584,1
433,-0.02532374003385394,-0.32742227237748184,1
434,2.1078897248961606,0.03461446911058907,0
435,-0.8481685734914655,-0.7379800488489722,1
436,1.5039442858181487,1.348425606721002,0
437,2.018583830540848,-0.41075797885390336,0
438,1.1839669845926135,-0.5790256979879941,0
439,1.932393133142176,-0.1050413720370992,0
440,-1.6781256168633745,1.0778442727065287,1
441,1.3326507449494236,1.4851261902939286,0
442,-1.766355753003017,1.7420298964974457,1
443,1.0831313076450027,-0.8313503263236928,0
444,-1.4699626914058994,-0.39304105188884786,1
445,4.967590355894563,-0.5917880919160103,0
446,-0.7957743415602334,-0.0838364663122227,1
447,-1.8839786150372428,-0.33390326269130466,1
448,-0.06693075492978354,0.08697409370567354,1
449,0.6053573331038383,-0.6862054251950418,0
450,1.5841055777465285,-0.3268201015974361,0
451,-3.317260552872135,1.0089681399227663,1
452,-0.9592551726031238,-0.10192404368397291,1
453,5.019605325532586,1.0533812087437906,0
454,0.44420883916852316,-0.6963403490537577,0
455,2.4231975207015144,-1.1975642747615494,0
456,0.8388794498780948,-0.8081698350320448,0
457,1.4634022566875766,-0.39764220889451124,0
458,-2.084442416099046,-1.7928235321298849,1
459,2.9117687449521528,1.202437889195925,0
460,0.40805902226974233,0.6999905380627092,0
461,-0.35897962311016407,0.4480248629024439,1
462,-0.31387231157841944,0.08447905648669396,1
463,-1.2951186115216158,1.5688497337275757,1
464,1.059584724352236,0.2393243519979894,0
465,1.7626455755457986,-0.3556103467673093,0
466,2.721304814214209,0.20883580969829083,0
467,1.525426211674459,-0.8382084669740401,0
468,0.9165492100719325,-0.853324603562317,0
469,1.2979442233575207,0.023777278111672122,0
470,-1.1739803640204685,0.8955933354782849,1
471,3.468333972759357,-1.2351215075509636,0
472,-3.061071691124215,0.18455952782840865,1
473,3.049237075561545,-0.1380804795124277,0
474,-1.1071082220580444,-1.0413251690698657,1
475,1.7275068346927387,-0.5746031526020424,0
476,0.15521976064439075,1.1970122765509101,1
477,-1.8847886051837188,-0.6094984810791313,1
478,-0.12617740796765448,2.5316969558575626,1
479,-2.7841843049028006,-0.16921866822210677,1
480,0.4009617791457041,-1.804221249868872,0
481,4.639282927567658,-1.8494673420657928,0
482,-3.2038233125739244,1.1990000043690683,1
483,-0.3140140779764015,0.4608709308004355,1
484,-4.293179970858208,-0.8340978365312769,1
485,1.1119881166051806,3.7069500179256285,0
486,-0.9528060528202312,-1.098561357986273,1
487,-1.0205383217025408,0.12636652343755722,1
488,-3.0775633798853836,-0.6583346897011411,1
489,1.9032796086910935,-0.7289664295780558,0
490,-0.7419767222545279,1.0842549116258628,1
491,-0.8114932238082997,1.3684405594911953,1
492,3.2694416380675366,-0.2252112344045854,0
493,-1.0973992641529169,-1.0789339623237517,1
494,-0.18232309338363917,-0.5904451371501639,1
495,-0.5476111026754635,-1.4318297062167027,1
496,0.8770765962079978,-0.04565101530696165,0
497,-2.325140060158324,-0.4492006876084296,1
498,0.8264133639037181,-0.031932512242081885,0
499,-0.8917905012697647,-0.3620153663792278,1
500,-0.5427098585728107,-0.18552307839136542,1
501,4.220149271703148,-0.18112371707772057,0
502,-2.9994428103529813,-0.22154407876209561,1
503,-2.633120069871062,-1.4915530202793974,1
504,3.762687491151395,-0.9710717871351432,0
505,-1.1559234694846248,0.9982608356114155,1
506,-3.248441899843459,-0.132516684585619,1
507,-1.9155086321780903,-0.27757551801187247,1
508,-4.601604867936243,-0.3359340870291331,1
509,1.5531717031695846,-0.660208960529187,0
510,3.494896955312053,-0.6889562890143053,0
511,2.102124956997376,0.47479428456657985,0
512,2.1486177427714606,1.3228126208254314,0
513,0.05764471302800095,0.10031609118031198,1
514,-2.4102780416559755,-0.0597016463291213,1
515,4.053360835561462,-1.0124557890376344,0
516,2.392932102102729,-0.3719223079733187,0
517,-0.3102773294223861,0.7964703339679013,1
518,1.5648501285034795,-2.6113408985859574,0
519,2.4917944647862815,-0.2668705264732858,0
520,0.43373935400099173,-1.2080637403461074,0
521,-0.49731729387907153,1.588788351562715,1
522,0.620850618205725,-0.033790250858873876,0
523,0.30664106097895105,0.8090178245828686,0
